date,category,brand,option,r,g,b,L,a,b,hex,case_type,timestamp
251125,liptint,라카,106쥬이시,202,43,93,13.7224,63.363,11.013,#CA2B5D,A_normal,2025-11-27 17:07:29
251125,liptint,라카,107슈가,198,113,94,17.0131,31.5647,25.1529,#C6715E,A_normal,2025-11-27 17:07:29
251125,liptint,라카,108솔티,157,70,59,12.3008,35.3781,24.1802,#9D463B,A_normal,2025-11-27 17:07:29
251125,liptint,라카,109프레쉬,218,85,96,16.2878,52.9085,21.3344,#DA5560,A_normal,2025-11-27 17:07:29
251125,liptint,라카,110소다,226,91,163,17.496,59.6363,-12.0779,#E25BA3,A_normal,2025-11-27 17:07:29
251125,liptint,라카,111멜로우,187,88,108,15.0753,41.8616,7.8711,#BB586C,A_normal,2025-11-27 17:07:29
251125,liptint,라카,112핑퐁,225,87,140,17.0409,58.3571,-0.9165,#E1578C,A_normal,2025-11-27 17:07:29
251125,liptint,라카,113플레저,190,76,109,14.562,48.7873,4.8885,#BE4C6D,A_normal,2025-11-27 17:07:29
251125,liptint,라카,114하모니,176,66,50,12.99,43.9092,32.9931,#B04232,A_normal,2025-11-27 17:07:29
251125,liptint,라카,116캔디드,165,2,11,10.2382,57.6975,43.8198,#A5020B,A_normal,2025-11-27 17:07:29
251125,liptint,라카,117제타,158,64,49,11.9545,38.1407,28.7643,#9E4031,A_normal,2025-11-27 17:07:29
251125,liptint,라카,118어도어,217,67,109,15.5085,60.9952,9.9969,#D9436D,A_normal,2025-11-27 17:07:29
251125,liptint,라카,119드리밍,253,94,133,18.6473,63.3419,11.4418,#FD5E85,A_normal,2025-11-27 17:07:29
251125,liptint,라카,121애쉬넛,99,60,50,8.9104,15.9099,13.3756,#633C32,A_normal,2025-11-27 17:07:29
251125,liptint,라카,123언스윗베리,60,24,34,4.1998,18.9716,1.5769,#3C1822,A_normal,2025-11-27 17:07:29
251125,liptint,라카,124마로,186,112,119,16.6329,30.1064,8.7165,#BA7077,A_normal,2025-11-27 17:07:29
251125,liptint,라카,125망고,211,113,96,17.5546,36.794,26.7129,#D37160,A_normal,2025-11-27 17:07:29
251125,liptint,라카,301피그링,184,96,89,15.304,34.7012,20.1498,#B86059,A_normal,2025-11-27 17:07:29
251125,liptint,라카,302포도링,220,101,118,17.364,48.0787,13.4074,#DC6576,A_normal,2025-11-27 17:07:29
251125,liptint,라카,303복숭아링,222,106,111,17.6894,45.7027,19.0076,#DE6A6F,A_normal,2025-11-27 17:07:29
251125,liptint,라카,304진저링,225,125,100,18.903,36.2691,30.6633,#E17D64,A_normal,2025-11-27 17:07:29
251125,liptint,라카,305귤링,220,108,73,17.5318,41.1834,39.6314,#DC6C49,A_normal,2025-11-27 17:07:29
251125,liptint,라카,306엔젤링,223,135,142,19.7181,34.4566,10.7411,#DF878E,A_normal,2025-11-27 17:07:29
251125,liptint,라카,307코코링,170,87,76,14.0476,32.8659,21.9117,#AA574C,A_normal,2025-11-27 17:07:29
251125,liptint,라카,308로사링,181,92,86,14.9042,35.382,20.0611,#B55C56,A_normal,2025-11-27 17:07:29
251125,liptint,라카,309하트링,190,107,111,16.4014,33.3895,12.3809,#BE6B6F,A_normal,2025-11-27 17:07:29
251125,liptint,라카,310멜바링,222,101,87,17.2763,46.2458,30.9333,#DE6557,A_normal,2025-11-27 17:07:29
251125,liptint,롬앤,01인코랄,203,62,75,14.3462,56.1071,24.8456,#CB3E4B,A_normal,2025-11-27 17:07:29
251125,liptint,롬앤,01포멜로코,192,95,82,15.5522,37.7027,25.5417,#C05F52,A_normal,2025-11-27 17:07:29
251125,liptint,롬앤,02로지엔탈,164,71,71,12.7637,38.464,19.1165,#A44747,A_normal,2025-11-27 17:07:29
251125,liptint,롬앤,02솔티피치,184,76,65,13.991,42.9759,28.6011,#B84C41,A_normal,2025-11-27 17:07:29
251125,liptint,롬앤,03머스키,131,53,47,9.9265,33.1564,20.6566,#83352F,A_normal,2025-11-27 17:07:29
251125,liptint,롬앤,03이프로즈,181,72,71,13.6558,44.1918,23.5291,#B54847,A_normal,2025-11-27 17:07:29
251125,liptint,롬앤,04라드우드,119,65,60,10.2134,22.7792,13.3495,#77413C,A_normal,2025-11-27 17:07:29
251125,liptint,롬앤,04칠리업,130,36,37,8.9308,40.1042,22.8379,#822425,A_normal,2025-11-27 17:07:29
251125,liptint,롬앤,05비비캔디,210,71,107,15.3017,57.1512,10.0576,#D2476B,A_normal,2025-11-27 17:07:29
251125,liptint,롬앤,05태피,227,47,97,15.2872,69.2797,16.5022,#E32F61,A_normal,2025-11-27 17:07:29
251125,liptint,롬앤,06모비쉬,170,91,101,14.4666,33.2548,8.8534,#AA5B65,A_normal,2025-11-27 17:07:29
251125,liptint,롬앤,06툴리안,180,56,87,12.929,52.0747,10.4383,#B43857,A_normal,2025-11-27 17:07:29
251125,liptint,롬앤,07체리웨이,193,37,58,12.8152,60.3706,28.341,#C1253A,A_normal,2025-11-27 17:07:29
251125,liptint,롬앤,08베리디바인,116,28,55,7.8651,39.9291,5.7177,#741C37,A_normal,2025-11-27 17:07:29
251125,liptint,롬앤,08커런트잼,142,59,67,10.9585,35.9558,12.8938,#8E3B43,A_normal,2025-11-27 17:07:29
251125,liptint,롬앤,09코랄쥬빌레,241,78,84,17.0626,62.4529,32.406,#F14E54,A_normal,2025-11-27 17:07:29
251125,liptint,롬앤,09코튼멜바,253,114,105,19.4752,52.3517,31.1302,#FD7269,A_normal,2025-11-27 17:07:29
251125,liptint,롬앤,10머머핑크,253,102,153,19.1729,61.8929,2.4198,#FD6699,A_normal,2025-11-27 17:07:29
251125,liptint,롬앤,10퍼지레드,226,61,71,15.5397,63.3021,33.0789,#E23D47,A_normal,2025-11-27 17:07:29
251125,liptint,롬앤,11라일락크림,239,118,163,19.4783,51.2369,-2.0552,#EF76A3,A_normal,2025-11-27 17:07:29
251125,liptint,롬앤,11푸시아바이브,235,67,89,16.3356,64.911,26.2022,#EB4359,A_normal,2025-11-27 17:07:29
251125,liptint,롬앤,12웜밍업,218,126,105,18.7144,33.4603,26.8882,#DA7E69,A_normal,2025-11-27 17:07:29
251125,liptint,롬앤,12캐니언,185,96,86,15.3299,34.8185,22.0496,#B96056,A_normal,2025-11-27 17:07:29
251125,liptint,롬앤,13커스터드모브,187,94,102,15.3912,38.157,12.9309,#BB5E66,A_normal,2025-11-27 17:07:29
251125,liptint,롬앤,13쿨링업,228,118,131,18.776,43.8241,12.6576,#E47683,A_normal,2025-11-27 17:07:29
251125,liptint,롬앤,14언로즈,242,94,105,17.9417,57.6055,24.127,#F25E69,A_normal,2025-11-27 17:07:29
251125,liptint,롬앤,15베리피즈,244,102,130,18.5872,56.8008,12.6895,#F46682,A_normal,2025-11-27 17:07:29
251125,liptint,롬앤,이나피17피치다운,192,108,102,16.4888,32.6593,18.0733,#C06C66,A_normal,2025-11-27 17:07:29
251125,liptint,롬앤,조앤프렌즈단품02로지엔탈,174,79,79,13.7548,38.8338,18.9389,#AE4F4F,A_normal,2025-11-27 17:07:29
251125,liptint,롬앤,조앤프렌즈단품07쿨로즈업,170,74,86,13.3204,40.5098,12.6118,#AA4A56,A_normal,2025-11-27 17:07:29
251125,liptint,리스키,나르시서스,204,144,139,19.6427,22.0522,11.7587,#CC908B,A_normal,2025-11-27 17:07:29
251125,liptint,리스키,매버릭,111,65,63,9.8886,19.7161,9.7726,#6F413F,A_normal,2025-11-27 17:07:29
251125,liptint,리스키,머스,193,144,131,19.23,16.7159,14.1473,#C19083,A_normal,2025-11-27 17:07:29
251125,liptint,리스키,몰리,208,130,133,18.7704,30.4285,11.1157,#D08285,A_normal,2025-11-27 17:07:29
251125,liptint,리스키,벨비,166,101,99,14.9635,25.9509,12.2919,#A66563,A_normal,2025-11-27 17:07:29
251125,liptint,리스키,시슬,132,85,92,12.4484,20.5425,4.0494,#84555C,A_normal,2025-11-27 17:07:29
251125,liptint,리스키,아마란스,144,80,89,12.5485,27.8149,6.5894,#905059,A_normal,2025-11-27 17:07:29
251125,liptint,리스키,텐리,172,111,101,15.9114,22.9843,15.6039,#AC6F65,A_normal,2025-11-27 17:07:29
251125,liptint,리스키,피코크,64,39,56,5.8008,14.8806,-6.1043,#402738,A_normal,2025-11-27 17:07:29
251125,liptint,릴리바이레드,01바닐라빈크림인척,240,142,135,20.7605,36.3351,19.8206,#F08E87,A_normal,2025-11-27 17:07:29
251125,liptint,릴리바이레드,02로즈커스터드인척,233,152,164,21.3569,31.8971,6.3816,#E998A4,A_normal,2025-11-27 17:07:29
251125,liptint,릴리바이레드,03딸기베이비슈인척,234,144,182,21.0148,38.9483,-5.2834,#EA90B6,A_normal,2025-11-27 17:07:29
251125,liptint,릴리바이레드,04복숭아푸딩인척,253,116,112,19.6188,51.9237,27.8411,#FD7470,A_normal,2025-11-27 17:07:29
251125,liptint,릴리바이레드,05꿀자몽크레페인척,253,135,146,20.9029,45.7467,14.6071,#FD8792,A_normal,2025-11-27 17:07:29
251125,liptint,릴리바이레드,06생체리토핑인척,244,82,138,17.7222,65.8588,3.9351,#F4528A,A_normal,2025-11-27 17:07:29
251125,liptint,릴리바이레드,07믹스베리수플레인척,218,83,140,16.5184,57.9332,-3.6046,#DA538C,A_normal,2025-11-27 17:07:29
251125,liptint,릴리바이레드,08카야버터인척,222,129,121,19.1542,34.9303,19.9587,#DE8179,A_normal,2025-11-27 17:07:29
251125,liptint,릴리바이레드,09무화과토스트인척,195,104,96,16.319,35.3606,20.8628,#C36860,A_normal,2025-11-27 17:07:29
251125,liptint,릴리바이레드,10무화과요거트인척,223,137,150,19.9065,34.3818,7.1226,#DF8996,A_normal,2025-11-27 17:07:29
251125,liptint,릴리바이레드,11체리사과파르페인척,228,62,74,15.6989,63.7112,32.0616,#E43E4A,A_normal,2025-11-27 17:07:29
251125,liptint,릴리바이레드,12쁘띠사과쉬폰케익인척,200,64,58,14.1923,53.4314,34.1233,#C8403A,A_normal,2025-11-27 17:07:29
251125,liptint,릴리바이레드,13슈가레이스인척핑크클로젯,239,164,156,22.3154,26.7486,15.4156,#EFA49C,A_normal,2025-11-27 17:07:29
251125,liptint,릴리바이레드,14로지셔링인척핑크클로젯,232,150,167,21.2119,32.9925,4.0038,#E896A7,A_normal,2025-11-27 17:07:29
251125,liptint,무지개맨션,001베얼리,196,117,104,17.2564,29.5737,20.4752,#C47568,A_normal,2025-11-27 17:07:29
251125,liptint,무지개맨션,001피치드롭,224,126,114,18.9999,36.5775,23.2481,#E07E72,A_normal,2025-11-27 17:07:29
251125,liptint,무지개맨션,002로즈드롭,226,124,129,19.0457,39.8413,15.0138,#E27C81,A_normal,2025-11-27 17:07:29
251125,liptint,무지개맨션,002시퀀스,186,96,93,15.4138,35.843,18.3377,#BA605D,A_normal,2025-11-27 17:07:29
251125,liptint,무지개맨션,003누디드롭,212,137,132,19.3829,28.0589,14.6164,#D48984,A_normal,2025-11-27 17:07:29
251125,liptint,무지개맨션,004어펙션,166,72,71,12.9184,38.7089,19.8566,#A64847,A_normal,2025-11-27 17:07:29
251125,liptint,무지개맨션,005스터닝,185,62,74,13.3798,50.2304,20.6476,#B93E4A,A_normal,2025-11-27 17:07:29
251125,liptint,무지개맨션,005체리드롭,216,67,88,15.3186,59.1019,21.721,#D84358,A_normal,2025-11-27 17:07:29
251125,liptint,무지개맨션,006그레이프드롭,204,117,135,17.7786,36.139,5.1912,#CC7587,A_normal,2025-11-27 17:07:29
251125,liptint,무지개맨션,006노터블,182,71,61,13.6041,44.3662,29.2862,#B6473D,A_normal,2025-11-27 17:07:29
251125,liptint,무지개맨션,007블러쉬드롭,221,117,126,18.3935,41.291,13.5949,#DD757E,A_normal,2025-11-27 17:07:29
251125,liptint,무지개맨션,007칠린,141,41,36,9.7955,41.8017,27.3758,#8D2924,A_normal,2025-11-27 17:07:29
251125,liptint,무지개맨션,008도미넌트,128,32,40,8.6527,41.1931,19.6788,#802028,A_normal,2025-11-27 17:07:29
251125,liptint,무지개맨션,009구아바드롭,185,105,89,15.9311,30.2694,22.9513,#B96959,A_normal,2025-11-27 17:07:29
251125,liptint,무지개맨션,009퍼셉션,124,32,45,8.4414,40.1778,15.3241,#7C202D,A_normal,2025-11-27 17:07:29
251125,liptint,무지개맨션,010언던,130,55,42,9.9708,31.371,23.9045,#82372A,A_normal,2025-11-27 17:07:29
251125,liptint,무지개맨션,010피그드롭,214,122,128,18.4384,36.3502,12.5209,#D67A80,A_normal,2025-11-27 17:07:29
251125,liptint,무지개맨션,011라일락드롭,214,146,168,20.336,28.7743,-1.0527,#D692A8,A_normal,2025-11-27 17:07:29
251125,liptint,무지개맨션,011포이즈,209,136,135,19.2278,27.8145,12.1468,#D18887,A_normal,2025-11-27 17:07:29
251125,liptint,무지개맨션,012심볼,165,81,89,13.5276,35.3696,11.6191,#A55159,A_normal,2025-11-27 17:07:29
251125,liptint,무지개맨션,012프렌치드롭,179,108,121,16.1094,29.8961,4.9327,#B36C79,A_normal,2025-11-27 17:07:29
251125,liptint,무지개맨션,013어필,151,77,87,12.6356,31.9592,8.3753,#974D57,A_normal,2025-11-27 17:07:29
251125,liptint,무지개맨션,014텐션,187,126,108,17.5727,21.4728,19.4317,#BB7E6C,A_normal,2025-11-27 17:07:29
251125,liptint,무지개맨션,015프라이드,169,95,73,14.5167,27.8585,25.666,#A95F49,A_normal,2025-11-27 17:07:29
251125,liptint,무지개맨션,016애프터,173,64,67,12.8104,44.7775,22.0442,#AD4043,A_normal,2025-11-27 17:07:29
251125,liptint,무지개맨션,017소프티,222,120,141,18.7242,41.7852,6.5751,#DE788D,A_normal,2025-11-27 17:07:29
251125,liptint,무지개맨션,018녹아웃,190,55,95,13.4862,56.2048,8.3463,#BE375F,A_normal,2025-11-27 17:07:29
251125,liptint,무지개맨션,019래비쉬,199,96,102,16.0381,41.548,16.182,#C76066,A_normal,2025-11-27 17:07:29
251125,liptint,무지개맨션,020플레져,213,70,76,15.2246,56.2351,28.3386,#D5464C,A_normal,2025-11-27 17:07:29
251125,liptint,무지개맨션,021멜티드,206,95,85,16.1972,43.1837,26.994,#CE5F55,A_normal,2025-11-27 17:07:29
251125,liptint,무지개맨션,022페어링,189,75,78,14.2501,46.1354,22.1629,#BD4B4E,A_normal,2025-11-27 17:07:29
251125,liptint,무지개맨션,023던로즈,209,135,147,19.2464,29.9025,5.4406,#D18793,A_normal,2025-11-27 17:07:29
251125,liptint,무지개맨션,024집시로즈,207,98,122,16.6474,45.436,7.4234,#CF627A,A_normal,2025-11-27 17:07:29
251125,liptint,무지개맨션,025위스퍼,194,116,127,17.2663,31.9645,7.2059,#C2747F,A_normal,2025-11-27 17:07:29
251125,liptint,무지개맨션,026오디,216,87,115,16.4152,52.9635,10.648,#D85773,A_normal,2025-11-27 17:07:29
251125,liptint,무지개맨션,028매니아,169,85,81,13.9048,33.9893,18.2718,#A95551,A_normal,2025-11-27 17:07:29
251125,liptint,무지개맨션,031사쿠라,221,121,141,18.7456,40.9163,6.6595,#DD798D,A_normal,2025-11-27 17:07:29
251125,liptint,무지개맨션,032멜로우,234,133,108,19.8072,36.2297,30.3766,#EA856C,A_normal,2025-11-27 17:07:29
251125,liptint,무지개맨션,033모카,174,124,111,16.9943,17.6972,14.8304,#AE7C6F,A_normal,2025-11-27 17:07:29
251125,liptint,무지개맨션,new034슈가,225,160,166,21.6495,24.9612,6.5587,#E1A0A6,A_normal,2025-11-27 17:07:29
251125,liptint,무지개맨션,new035바인,195,109,123,16.818,35.5965,7.4196,#C36D7B,A_normal,2025-11-27 17:07:29
251125,liptint,무지개맨션,new036너티,177,113,110,16.2985,24.9427,12.237,#B1716E,A_normal,2025-11-27 17:07:29
251125,liptint,무지개맨션,new037시엔나,166,89,82,14.0383,30.7522,18.1944,#A65952,A_normal,2025-11-27 17:07:29
251125,liptint,무지개맨션,베스트003스트레인저,163,80,76,13.2904,33.8565,18.3844,#A3504C,A_normal,2025-11-27 17:07:29
251125,liptint,무지개맨션,올영단독030발레,231,115,103,18.5567,43.8473,27.6564,#E77367,A_normal,2025-11-27 17:07:29
251125,liptint,베네피트,고고틴트,232,46,90,15.5013,70.4285,21.8592,#E82E5A,A_normal,2025-11-27 17:07:29
251125,liptint,베네피트,러브틴트,236,1,31,14.8341,75.7868,52.9244,#EC011F,A_normal,2025-11-27 17:07:29
251125,liptint,베네피트,베네틴트라즈베리,195,0,78,12.4388,67.8317,14.2912,#C3004E,A_normal,2025-11-27 17:07:29
251125,liptint,베네피트,베네틴트로즈,193,0,0,12.0448,64.9494,54.4968,#C10000,A_normal,2025-11-27 17:07:29
251125,liptint,베네피트,차차틴트,253,86,53,17.9128,61.8673,52.8063,#FD5635,A_normal,2025-11-27 17:07:29
251125,liptint,베네피트,플레이틴트,233,89,92,17.1943,55.8893,28.0845,#E9595C,A_normal,2025-11-27 17:07:29
251125,liptint,베네피트,플로라틴트,183,60,60,13.1085,49.5119,27.8966,#B73C3C,A_normal,2025-11-27 17:07:29
251125,liptint,삐아,단품v01여리갑,235,102,113,18.0643,52.315,19.8754,#EB6671,A_normal,2025-11-27 17:07:29
251125,liptint,삐아,단품v02생기갑,225,60,52,15.3775,62.5443,43.1342,#E13C34,A_normal,2025-11-27 17:07:29
251125,liptint,삐아,단품v03불금갑,174,35,66,11.6679,55.9598,17.7177,#AE2342,A_normal,2025-11-27 17:07:29
251125,liptint,삐아,단품v04무드갑,211,77,64,15.3908,52.0139,35.8588,#D34D40,A_normal,2025-11-27 17:07:29
251125,liptint,삐아,단품v05잔망갑,216,74,112,15.7761,58.2368,9.4298,#D84A70,A_normal,2025-11-27 17:07:29
251125,liptint,삐아,단품v11침착보스,217,105,115,17.4386,44.7833,15.4294,#D96973,A_normal,2025-11-27 17:07:29
251125,liptint,삐아,단품v12다정보스,179,72,52,13.4695,42.298,33.8242,#B34834,A_normal,2025-11-27 17:07:29
251125,liptint,삐아,단품v13진지보스,192,114,115,16.97,30.835,12.7374,#C07273,A_normal,2025-11-27 17:07:29
251125,liptint,삐아,단품v14매정보스,169,56,59,12.163,46.3967,24.0336,#A9383B,A_normal,2025-11-27 17:07:29
251125,liptint,삐아,단품v16꽃보다단아,238,141,142,20.6653,36.8542,15.4468,#EE8D8E,A_normal,2025-11-27 17:07:29
251125,liptint,삐아,단품v17꽃보다살랑,231,106,106,18.059,48.4748,23.7672,#E76A6A,A_normal,2025-11-27 17:07:29
251125,liptint,삐아,단품v18꽃보다발랄,239,78,115,17.1351,63.9135,14.5615,#EF4E73,A_normal,2025-11-27 17:07:29
251125,liptint,삐아,단품v21다큐의정석,187,122,130,17.4389,26.4273,6.1763,#BB7A82,A_normal,2025-11-27 17:07:29
251125,liptint,삐아,단품v23로코의정석,189,108,99,16.3496,31.1886,19.1179,#BD6C63,A_normal,2025-11-27 17:07:29
251125,liptint,삐아,단품v24흥행의정석,174,85,86,14.159,36.3769,16.5403,#AE5556,A_normal,2025-11-27 17:07:29
251125,liptint,삐아,단품v25막장의정석,142,73,61,11.8002,27.9245,20.3622,#8E493D,A_normal,2025-11-27 17:07:29
251125,liptint,삐아,단품v36태연한척,160,88,85,13.7356,29.2209,14.8851,#A05855,A_normal,2025-11-27 17:07:29
251125,liptint,삐아,단품v40썸머로즈,223,135,146,19.7467,34.9405,8.6184,#DF8792,A_normal,2025-11-27 17:07:29
251125,liptint,삐아,단품v41썸머베리,207,112,138,17.6064,40.217,2.6766,#CF708A,A_normal,2025-11-27 17:07:29
251125,liptint,삐아,단품v42꽤괜피그,177,115,119,16.5039,24.9808,7.9511,#B17377,A_normal,2025-11-27 17:07:29
251125,liptint,삐아,단품v43꽤괜플럼,175,105,117,15.7205,29.4999,5.3619,#AF6975,A_normal,2025-11-27 17:07:29
251125,liptint,삐아,단품v47달콤한인생,204,127,135,18.4361,30.7873,8.327,#CC7F87,A_normal,2025-11-27 17:07:29
251125,liptint,삐아,단품v48즐거운인생,203,121,114,17.8547,31.1851,17.614,#CB7972,A_normal,2025-11-27 17:07:29
251125,liptint,삐아,단품v49장미빛인생,199,122,135,17.9158,31.6183,5.7652,#C77A87,A_normal,2025-11-27 17:07:29
251125,liptint,삐아,단품v50고독한인생,185,108,102,16.2085,29.9321,16.6454,#B96C66,A_normal,2025-11-27 17:07:29
251125,liptint,삐아,단품v51보라빛인생,181,102,117,15.757,33.4021,5.6405,#B56675,A_normal,2025-11-27 17:07:29
251125,liptint,삐아,단품v52초코맛인생,185,118,118,16.9996,26.2982,11.0072,#B97676,A_normal,2025-11-27 17:07:29
251125,liptint,삐아,단품newv55크림샷,182,125,110,17.3369,20.2439,17.1223,#B67D6E,A_normal,2025-11-27 17:07:29
251125,liptint,삐아,단품newv56더블샷,152,91,79,13.576,23.6507,17.5823,#985B4F,A_normal,2025-11-27 17:07:29
251125,liptint,에스쁘아,new단품10호언더모브,170,61,60,12.4655,44.6123,24.7299,#AA3D3C,A_normal,2025-11-27 17:07:29
251125,liptint,에스쁘아,new단품11호버터벨,126,41,40,8.9557,36.6679,20.8495,#7E2928,A_normal,2025-11-27 17:07:29
251125,liptint,에스쁘아,new단품12호체리소르베,169,1,38,10.5604,59.4895,30.5935,#A90126,A_normal,2025-11-27 17:07:29
251125,liptint,에스쁘아,new단품13호볼드베리,219,1,72,13.9153,73.0298,25.4625,#DB0148,A_normal,2025-11-27 17:07:29
251125,liptint,에스쁘아,new단품14호핑크팝,253,123,159,20.3078,52.9903,4.4757,#FD7B9F,A_normal,2025-11-27 17:07:29
251125,liptint,에스쁘아,new단품15호세레나데,215,83,104,16.092,53.4324,15.6421,#D75368,A_normal,2025-11-27 17:07:29
251125,liptint,에스쁘아,new단품16호마멀레이드,251,125,103,19.9929,46.2446,34.3776,#FB7D67,A_normal,2025-11-27 17:07:29
251125,liptint,에스쁘아,new단품17호진저피치,229,109,115,18.1914,47.0824,19.1534,#E56D73,A_normal,2025-11-27 17:07:29
251125,liptint,에스쁘아,new단품18호통카,150,80,64,12.6431,27.5852,22.4143,#965040,A_normal,2025-11-27 17:07:29
251125,liptint,에스쁘아,new단품19호베리소다,208,83,113,15.8164,51.9418,8.8376,#D05371,A_normal,2025-11-27 17:07:29
251125,liptint,에스쁘아,new단품1호애플소르베,239,26,45,15.3057,74.3698,47.5186,#EF1A2D,A_normal,2025-11-27 17:07:29
251125,liptint,에스쁘아,new단품20호플럼콩포트,106,19,42,6.7941,38.8818,9.3637,#6A132A,A_normal,2025-11-27 17:07:29
251125,liptint,에스쁘아,new단품22호밀키허니,153,72,75,12.3251,34.137,14.3951,#99484B,A_normal,2025-11-27 17:07:29
251125,liptint,에스쁘아,new단품23호아포가토,137,47,47,9.9136,38.3612,20.8268,#892F2F,A_normal,2025-11-27 17:07:29
251125,liptint,에스쁘아,new단품2호오드코랄,253,74,70,17.4761,66.9264,42.4292,#FD4A46,A_normal,2025-11-27 17:07:29
251125,liptint,에스쁘아,new단품3호칠링칠링,218,79,92,15.9746,55.2076,22.3024,#DA4F5C,A_normal,2025-11-27 17:07:29
251125,liptint,에스쁘아,new단품4호허쉬드체리,134,6,33,8.2801,49.458,23.0461,#860621,A_normal,2025-11-27 17:07:29
251125,liptint,에스쁘아,new단품5호로사,215,45,58,14.3386,64.4265,35.4068,#D72D3A,A_normal,2025-11-27 17:07:29
251125,liptint,에스쁘아,new단품6호브륄레,153,0,0,9.3864,54.6993,45.1358,#990000,A_normal,2025-11-27 17:07:29
251125,liptint,에스쁘아,new단품7호스모크드,122,17,14,7.6432,43.1062,31.6203,#7A110E,A_normal,2025-11-27 17:07:29
251125,liptint,에스쁘아,new단품8호페탈펀치,200,59,64,14.0058,55.6666,29.8751,#C83B40,A_normal,2025-11-27 17:07:29
251125,liptint,에스쁘아,new단품9호핑키로우키,249,113,104,19.2374,51.349,30.5488,#F97168,A_normal,2025-11-27 17:07:29
251125,liptint,웨이크메이크,01피치웜쓰,208,140,113,19.3357,22.7653,24.9521,#D08C71,A_normal,2025-11-27 17:07:29
251125,liptint,웨이크메이크,02페어링코랄,190,104,95,16.1047,33.3354,20.365,#BE685F,A_normal,2025-11-27 17:07:29
251125,liptint,웨이크메이크,03플러피플라워,157,91,86,13.8224,26.4547,14.6124,#9D5B56,A_normal,2025-11-27 17:07:29
251125,liptint,웨이크메이크,05페일헤이즈,166,79,68,13.3207,34.8763,23.4084,#A64F44,A_normal,2025-11-27 17:07:29
251125,liptint,웨이크메이크,07레드다이브,151,62,59,11.5349,37.1501,20.7245,#973E3B,A_normal,2025-11-27 17:07:29
251125,liptint,웨이크메이크,08콜드하이,161,90,102,14.0333,30.4886,6.0264,#A15A66,A_normal,2025-11-27 17:07:29
251125,liptint,웨이크메이크,10로즈슈,204,83,99,15.5268,49.3209,15.7444,#CC5363,A_normal,2025-11-27 17:07:29
251125,liptint,웨이크메이크,12튤립샤워,211,91,84,16.2002,46.8604,27.7386,#D35B54,A_normal,2025-11-27 17:07:29
251125,liptint,웨이크메이크,재출시09어텀뮬리,164,40,61,11.2167,51.1043,18.5467,#A4283D,A_normal,2025-11-27 17:07:29
251125,liptint,웨이크메이크,재출시11젠틀브릭,131,37,37,9.035,40.0368,23.3009,#832525,A_normal,2025-11-27 17:07:29
251125,liptint,컬러그램,01웜누디21,226,167,153,22.0849,19.8466,15.7732,#E2A799,A_normal,2025-11-27 17:07:29
251125,liptint,컬러그램,02웜누디23,198,139,129,19.0173,21.1766,14.3653,#C68B81,A_normal,2025-11-27 17:07:29
251125,liptint,컬러그램,03쿨누디21,217,158,162,21.2233,22.5081,6.6193,#D99EA2,A_normal,2025-11-27 17:07:29
251125,liptint,컬러그램,04쿨누디23,204,143,147,19.6287,23.6793,7.1932,#CC8F93,A_normal,2025-11-27 17:07:29
251125,liptint,컬러그램,05시멘트,170,142,135,18.4033,9.3936,7.6653,#AA8E87,A_normal,2025-11-27 17:07:29
251125,liptint,클리오,01빈티지애플,206,79,82,15.3202,50.496,24.9702,#CE4F52,A_normal,2025-11-27 17:07:29
251125,liptint,클리오,04페일플럼,226,112,140,18.4065,47.0894,5.7027,#E2708C,A_normal,2025-11-27 17:07:29
251125,liptint,클리오,05프레쉬체리,216,4,65,13.7198,71.7496,28.8152,#D80441,A_normal,2025-11-27 17:07:29
251125,liptint,클리오,06데일리모브,232,98,116,17.7358,53.3907,16.5675,#E86274,A_normal,2025-11-27 17:07:29
251125,liptint,클리오,08젠틀시나몬,198,76,72,14.7192,48.4191,28.0264,#C64C48,A_normal,2025-11-27 17:07:29
251125,liptint,클리오,10베이비베리,254,73,114,17.7081,70.0128,18.1869,#FE4972,A_normal,2025-11-27 17:07:29
251125,liptint,클리오,11멜로우피그,243,123,107,19.557,44.5941,30.0856,#F37B6B,A_normal,2025-11-27 17:07:29
251125,liptint,클리오,13코숏진주코랄,253,141,103,21.0354,39.0079,38.7902,#FD8D67,A_normal,2025-11-27 17:07:29
251125,liptint,클리오,14하트핑크다이아,249,85,128,18.021,65.2865,11.3129,#F95580,A_normal,2025-11-27 17:07:29
251125,liptint,클리오,15그루밍피치오팔,216,110,84,17.523,39.3405,33.4527,#D86E54,A_normal,2025-11-27 17:07:29
251125,liptint,클리오,16럭셔리모브루비,221,71,119,15.9552,61.5501,6.2059,#DD4777,A_normal,2025-11-27 17:07:29
251125,liptint,클리오,17클래식애플,248,80,97,17.5702,64.6195,27.3081,#F85061,A_normal,2025-11-27 17:07:29
251125,liptint,클리오,18프레쉬애플,233,111,129,18.569,48.8277,12.9404,#E96F81,A_normal,2025-11-27 17:07:29
251125,liptint,클리오,19베이비애플,235,106,106,18.2386,49.8819,24.6703,#EB6A6A,A_normal,2025-11-27 17:07:29
251125,liptint,클리오,20바닐라애플,224,121,104,18.6315,38.2811,27.2357,#E07968,A_normal,2025-11-27 17:07:29
